Code,Name,Comp. Code,Amount,Cash,Percent
294400,KOSEF 200TR,002380,10.0,2745000,0.10999999940395355
294400,KOSEF 200TR,000880,86.0,2696100,0.10999999940395355
294400,KOSEF 200TR,028670,449.0,2756860,0.10999999940395355
294400,KOSEF 200TR,047040,399.0,2641380,0.10000000149011612
294400,KOSEF 200TR,112610,33.0,2673000,0.10000000149011612
294400,KOSEF 200TR,282330,16.0,2592000,0.10000000149011612
294400,KOSEF 200TR,042660,92.0,2658800,0.10000000149011612
294400,KOSEF 200TR,008930,43.0,2601500,0.10000000149011612
294400,KOSEF 200TR,001040,27.0,2570400,0.10000000149011612
294400,KOSEF 200TR,069960,29.0,2560700,0.10000000149011612
294400,KOSEF 200TR,001230,136.0,2584000,0.10000000149011612
294400,KOSEF 200TR,023530,20.0,2500000,0.10000000149011612
294400,KOSEF 200TR,064350,125.0,2493750,0.10000000149011612
294400,KOSEF 200TR,336260,47.0,2481600,0.10000000149011612
294400,KOSEF 200TR,011210,31.0,2414900,0.09000000357627869
294400,KOSEF 200TR,009240,20.0,2410000,0.09000000357627869
294400,KOSEF 200TR,003000,99.0,2301750,0.09000000357627869
294400,KOSEF 200TR,294870,82.0,2291900,0.09000000357627869
294400,KOSEF 200TR,036460,68.0,2264400,0.09000000357627869
294400,KOSEF 200TR,120110,36.0,2232000,0.09000000357627869
294400,KOSEF 200TR,000080,62.0,2238200,0.09000000357627869
294400,KOSEF 200TR,006260,34.0,2220200,0.09000000357627869
294400,KOSEF 200TR,088350,660.0,2145000,0.07999999821186066
294400,KOSEF 200TR,180640,38.0,2090000,0.07999999821186066
294400,KOSEF 200TR,004000,35.0,2114000,0.07999999821186066
294400,KOSEF 200TR,185750,14.0,2009000,0.07999999821186066
294400,KOSEF 200TR,007070,54.0,2019600,0.07999999821186066
294400,KOSEF 200TR,026960,62.0,1993300,0.07999999821186066
294400,KOSEF 200TR,000210,22.0,1874400,0.07999999821186066
294400,KOSEF 200TR,007700,12.0,1884000,0.07999999821186066
294400,KOSEF 200TR,161890,33.0,1920600,0.07000000029802322
294400,KOSEF 200TR,010120,31.0,1891000,0.07000000029802322
294400,KOSEF 200TR,006650,6.0,1812000,0.07000000029802322
294400,KOSEF 200TR,047050,91.0,1847300,0.07000000029802322
294400,KOSEF 200TR,029780,53.0,1809950,0.07000000029802322
294400,KOSEF 200TR,009420,71.0,1728850,0.07000000029802322
294400,KOSEF 200TR,004370,6.0,1773000,0.07000000029802322
294400,KOSEF 200TR,001120,57.0,1752750,0.07000000029802322
294400,KOSEF 200TR,111770,43.0,1726450,0.07000000029802322
294400,KOSEF 200TR,007310,3.0,1722000,0.07000000029802322
294400,KOSEF 200TR,010780,28.0,1668800,0.07000000029802322
294400,KOSEF 200TR,214320,28.0,1699600,0.07000000029802322
294400,KOSEF 200TR,005250,44.0,1672000,0.07000000029802322
294400,KOSEF 200TR,192820,14.0,1680000,0.07000000029802322
294400,KOSEF 200TR,003410,212.0,1623920,0.05999999865889549
294400,KOSEF 200TR,004990,48.0,1600800,0.05999999865889549
294400,KOSEF 200TR,004800,18.0,1540800,0.05999999865889549
294400,KOSEF 200TR,004490,16.0,1478400,0.05999999865889549
294400,KOSEF 200TR,051600,44.0,1482800,0.05999999865889549
294400,KOSEF 200TR,272210,71.0,1427100,0.05999999865889549
294400,KOSEF 200TR,020560,95.0,1420250,0.05999999865889549
294400,KOSEF 200TR,032350,72.0,1360800,0.05000000074505806
294400,KOSEF 200TR,003090,38.0,1269200,0.05000000074505806
294400,KOSEF 200TR,013890,16.0,1328000,0.05000000074505806
294400,KOSEF 200TR,001740,238.0,1330420,0.05000000074505806
294400,KOSEF 200TR,069620,9.0,1228500,0.05000000074505806
294400,KOSEF 200TR,006120,21.0,1262100,0.05000000074505806
294400,KOSEF 200TR,192080,18.0,1240200,0.05000000074505806
294400,KOSEF 200TR,031430,6.0,1236000,0.05000000074505806
294400,KOSEF 200TR,073240,316.0,1202380,0.05000000074505806
294400,KOSEF 200TR,103140,36.0,1189800,0.05000000074505806
294400,KOSEF 200TR,003520,176.0,1144000,0.03999999910593033
294400,KOSEF 200TR,020000,27.0,1136700,0.03999999910593033
294400,KOSEF 200TR,057050,14.0,1136800,0.03999999910593033
294400,KOSEF 200TR,108670,12.0,1046400,0.03999999910593033
294400,KOSEF 200TR,079160,39.0,1054950,0.03999999910593033
294400,KOSEF 200TR,093370,95.0,1011750,0.03999999910593033
294400,KOSEF 200TR,005440,102.0,1001640,0.03999999910593033
294400,KOSEF 200TR,001680,38.0,1003200,0.03999999910593033
294400,KOSEF 200TR,069260,43.0,952450,0.03999999910593033
294400,KOSEF 200TR,064960,16.0,964800,0.03999999910593033
294400,KOSEF 200TR,003850,42.0,966000,0.03999999910593033
294400,KOSEF 200TR,114090,61.0,966850,0.03999999910593033
294400,KOSEF 200TR,079550,22.0,959200,0.03999999910593033
294400,KOSEF 200TR,005300,7.0,948500,0.03999999910593033
294400,KOSEF 200TR,007570,26.0,923000,0.03999999910593033
294400,KOSEF 200TR,000240,47.0,878900,0.029999999329447746
294400,KOSEF 200TR,052690,26.0,813800,0.029999999329447746
294400,KOSEF 200TR,016380,56.0,854000,0.029999999329447746
294400,KOSEF 200TR,012630,65.0,806000,0.029999999329447746
294400,KOSEF 200TR,001060,25.0,755000,0.029999999329447746
294400,KOSEF 200TR,105630,34.0,736100,0.029999999329447746
294400,KOSEF 200TR,000070,8.0,732000,0.029999999329447746
294400,KOSEF 200TR,003230,8.0,724800,0.029999999329447746
294400,KOSEF 200TR,008350,181.0,694135,0.029999999329447746
294400,KOSEF 200TR,071840,17.0,685950,0.029999999329447746
294400,KOSEF 200TR,001800,41.0,680600,0.029999999329447746
294400,KOSEF 200TR,241590,36.0,667800,0.029999999329447746
294400,KOSEF 200TR,005180,10.0,633000,0.019999999552965164
294400,KOSEF 200TR,000670,1.0,603000,0.019999999552965164
294400,KOSEF 200TR,115390,37.0,564250,0.019999999552965164
294400,KOSEF 200TR,000150,11.0,541750,0.019999999552965164
294400,KOSEF 200TR,002350,65.0,503750,0.019999999552965164
294400,KOSEF 200TR,009410,40.0,492000,0.019999999552965164
294400,KOSEF 200TR,014820,10.0,493000,0.019999999552965164
294400,KOSEF 200TR,284740,11.0,466400,0.019999999552965164
294400,KOSEF 200TR,018250,17.0,419050,0.019999999552965164
294400,KOSEF 200TR,192400,3.0,391500,0.019999999552965164
294400,KOSEF 200TR,049770,2.0,386000,0.019999999552965164
294400,KOSEF 200TR,145990,6.0,342600,0.009999999776482582
294400,KOSEF 200TR,005610,4.0,298000,0.009999999776482582
294400,KOSEF 200TR,006390,5.0,210000,0.009999999776482582
294400,KOSEF 200TR,,0.0,0,3.299999952316284
069660,KOSEF 200,005930,8096.0,680064000,30.889999389648438
069660,KOSEF 200,000660,962.0,134199000,6.010000228881836
069660,KOSEF 200,035420,217.0,84304500,3.880000114440918
069660,KOSEF 200,051910,79.0,68572000,3.2100000381469727
069660,KOSEF 200,006400,89.0,61410000,2.819999933242798
069660,KOSEF 200,068270,185.0,58460000,2.6600000858306885
069660,KOSEF 200,005380,242.0,55660000,2.5799999237060547
069660,KOSEF 200,005490,120.0,39240000,1.809999942779541
069660,KOSEF 200,000270,431.0,36850500,1.7000000476837158
069660,KOSEF 200,012330,111.0,33466500,1.5800000429153442
069660,KOSEF 200,105560,607.0,32474500,1.4700000286102295
069660,KOSEF 200,066570,185.0,29137500,1.3600000143051147
069660,KOSEF 200,036570,32.0,29248000,1.340000033378601
069660,KOSEF 200,055550,701.0,26112250,1.1799999475479126
069660,KOSEF 200,017670,87.0,26100000,1.149999976158142
069660,KOSEF 200,051900,16.0,25008000,1.1399999856948853
069660,KOSEF 200,096770,89.0,24653000,1.1200000047683716
069660,KOSEF 200,028260,170.0,23035000,1.0700000524520874
069660,KOSEF 200,207940,25.0,19600000,0.8999999761581421
069660,KOSEF 200,086790,464.0,19140000,0.8700000047683716
069660,KOSEF 200,009150,95.0,18192500,0.8199999928474426
069660,KOSEF 200,034730,59.0,17670500,0.7900000214576721
069660,KOSEF 200,251270,111.0,15373500,0.7200000286102295
069660,KOSEF 200,003550,154.0,14768600,0.7099999785423279
069660,KOSEF 200,033780,180.0,14814000,0.6800000071525574
069660,KOSEF 200,090430,53.0,14204000,0.6499999761581421
069660,KOSEF 200,011200,458.0,13694200,0.6299999952316284
069660,KOSEF 200,015760,540.0,12906000,0.5899999737739563
069660,KOSEF 200,032830,144.0,11044800,0.5199999809265137
069660,KOSEF 200,018260,57.0,10801500,0.49000000953674316
069660,KOSEF 200,003490,412.0,10979800,0.49000000953674316
069660,KOSEF 200,009540,80.0,10640000,0.47999998927116394
069660,KOSEF 200,009830,208.0,10056800,0.47999998927116394
069660,KOSEF 200,030200,372.0,10453200,0.47999998927116394
069660,KOSEF 200,000810,54.0,10287000,0.4699999988079071
069660,KOSEF 200,316140,918.0,9501300,0.4300000071525574
069660,KOSEF 200,034220,387.0,9539550,0.4300000071525574
069660,KOSEF 200,018880,458.0,8198200,0.3799999952316284
069660,KOSEF 200,003670,48.0,7992000,0.3700000047683716
069660,KOSEF 200,011170,28.0,8092000,0.3700000047683716
069660,KOSEF 200,011780,30.0,7350000,0.3499999940395355
069660,KOSEF 200,161390,143.0,7478900,0.33000001311302185
069660,KOSEF 200,071050,70.0,7525000,0.33000001311302185
069660,KOSEF 200,004020,147.0,7158900,0.33000001311302185
069660,KOSEF 200,021240,97.0,6576600,0.30000001192092896
069660,KOSEF 200,032640,480.0,6288000,0.28999999165534973
069660,KOSEF 200,006800,598.0,6069700,0.2800000011920929
069660,KOSEF 200,000100,92.0,6062800,0.27000001072883606
069660,KOSEF 200,139480,35.0,5932500,0.27000001072883606
069660,KOSEF 200,086280,32.0,5872000,0.27000001072883606
069660,KOSEF 200,000720,126.0,5720400,0.25999999046325684
069660,KOSEF 200,097950,14.0,5810000,0.25999999046325684
069660,KOSEF 200,010130,14.0,5845000,0.25999999046325684
069660,KOSEF 200,010950,72.0,5601600,0.25999999046325684
069660,KOSEF 200,010140,746.0,5677060,0.25999999046325684
069660,KOSEF 200,019170,60.0,5406000,0.25
069660,KOSEF 200,035250,218.0,5450000,0.25
069660,KOSEF 200,011070,24.0,5100000,0.23999999463558197
069660,KOSEF 200,011790,34.0,4930000,0.23000000417232513
069660,KOSEF 200,034020,358.0,4815100,0.2199999988079071
069660,KOSEF 200,271560,38.0,4845000,0.2199999988079071
069660,KOSEF 200,267250,77.0,4519900,0.20999999344348907
069660,KOSEF 200,008770,53.0,4499700,0.20000000298023224
069660,KOSEF 200,047810,123.0,4428000,0.20000000298023224
069660,KOSEF 200,006360,101.0,4413700,0.20000000298023224
069660,KOSEF 200,016360,104.0,4274400,0.1899999976158142
069660,KOSEF 200,128940,12.0,4158000,0.1899999976158142
069660,KOSEF 200,024110,431.0,3965200,0.18000000715255737
069660,KOSEF 200,014680,15.0,3952500,0.18000000715255737
069660,KOSEF 200,010060,32.0,3760000,0.18000000715255737
069660,KOSEF 200,081660,89.0,3782500,0.17000000178813934
069660,KOSEF 200,352820,16.0,4040000,0.17000000178813934
069660,KOSEF 200,204320,56.0,3707200,0.17000000178813934
069660,KOSEF 200,004170,13.0,3640000,0.1599999964237213
069660,KOSEF 200,028050,257.0,3533750,0.1599999964237213
069660,KOSEF 200,285130,13.0,3588000,0.1599999964237213
069660,KOSEF 200,375500,27.0,3429000,0.1599999964237213
069660,KOSEF 200,012750,42.0,3456600,0.1599999964237213
069660,KOSEF 200,005830,75.0,3360000,0.15000000596046448
069660,KOSEF 200,326030,30.0,3420000,0.15000000596046448
069660,KOSEF 200,000120,19.0,3325000,0.15000000596046448
069660,KOSEF 200,241560,79.0,3274550,0.15000000596046448
069660,KOSEF 200,000990,60.0,3312000,0.15000000596046448
069660,KOSEF 200,006280,9.0,3325500,0.15000000596046448
069660,KOSEF 200,002790,45.0,3109500,0.14000000059604645
069660,KOSEF 200,078930,77.0,3006850,0.14000000059604645
069660,KOSEF 200,039490,23.0,3128000,0.14000000059604645
069660,KOSEF 200,138930,459.0,3098250,0.14000000059604645
069660,KOSEF 200,005940,242.0,2891900,0.12999999523162842
069660,KOSEF 200,020150,35.0,2684500,0.11999999731779099
069660,KOSEF 200,030000,119.0,2588250,0.11999999731779099
069660,KOSEF 200,010620,39.0,2597400,0.11999999731779099
069660,KOSEF 200,042670,241.0,2566650,0.11999999731779099
069660,KOSEF 200,012450,60.0,2424000,0.10999999940395355
069660,KOSEF 200,017800,53.0,2414150,0.10999999940395355
069660,KOSEF 200,008560,534.0,2443050,0.10999999940395355
069660,KOSEF 200,001450,103.0,2389600,0.10999999940395355
069660,KOSEF 200,112610,29.0,2349000,0.10999999940395355
069660,KOSEF 200,028670,386.0,2370040,0.10999999940395355
069660,KOSEF 200,000880,73.0,2288550,0.10999999940395355
069660,KOSEF 200,047040,343.0,2270660,0.10999999940395355
069660,KOSEF 200,282330,14.0,2268000,0.10000000149011612
069660,KOSEF 200,001040,24.0,2284800,0.10000000149011612
069660,KOSEF 200,023530,18.0,2250000,0.10000000149011612
069660,KOSEF 200,042660,79.0,2283100,0.10000000149011612
069660,KOSEF 200,008930,37.0,2238500,0.10000000149011612
069660,KOSEF 200,002380,8.0,2196000,0.10000000149011612
069660,KOSEF 200,001230,118.0,2242000,0.10000000149011612
069660,KOSEF 200,064350,109.0,2174550,0.10000000149011612
069660,KOSEF 200,069960,25.0,2207500,0.10000000149011612
069660,KOSEF 200,009240,18.0,2169000,0.10000000149011612
069660,KOSEF 200,003000,87.0,2022750,0.09000000357627869
069660,KOSEF 200,336260,39.0,2059200,0.09000000357627869
069660,KOSEF 200,011210,26.0,2025400,0.09000000357627869
069660,KOSEF 200,294870,70.0,1956500,0.09000000357627869
069660,KOSEF 200,036460,59.0,1964700,0.09000000357627869
069660,KOSEF 200,000210,22.0,1874400,0.09000000357627869
069660,KOSEF 200,006260,30.0,1959000,0.09000000357627869
069660,KOSEF 200,120110,31.0,1922000,0.09000000357627869
069660,KOSEF 200,000080,53.0,1913300,0.09000000357627869
069660,KOSEF 200,088350,567.0,1842750,0.07999999821186066
069660,KOSEF 200,180640,33.0,1815000,0.07999999821186066
069660,KOSEF 200,007070,48.0,1795200,0.07999999821186066
069660,KOSEF 200,004000,30.0,1812000,0.07999999821186066
069660,KOSEF 200,007700,11.0,1727000,0.07999999821186066
069660,KOSEF 200,185750,12.0,1722000,0.07999999821186066
069660,KOSEF 200,026960,53.0,1703950,0.07999999821186066
069660,KOSEF 200,010120,27.0,1647000,0.07000000029802322
069660,KOSEF 200,161890,28.0,1629600,0.07000000029802322
069660,KOSEF 200,111770,40.0,1606000,0.07000000029802322
069660,KOSEF 200,029780,46.0,1570900,0.07000000029802322
069660,KOSEF 200,047050,78.0,1583400,0.07000000029802322
069660,KOSEF 200,009420,62.0,1509700,0.07000000029802322
069660,KOSEF 200,010780,25.0,1490000,0.07000000029802322
069660,KOSEF 200,006650,5.0,1510000,0.07000000029802322
069660,KOSEF 200,001120,49.0,1506750,0.07000000029802322
069660,KOSEF 200,004370,5.0,1477500,0.07000000029802322
069660,KOSEF 200,005250,38.0,1444000,0.07000000029802322
069660,KOSEF 200,214320,24.0,1456800,0.07000000029802322
069660,KOSEF 200,192820,12.0,1440000,0.07000000029802322
069660,KOSEF 200,003410,185.0,1417100,0.07000000029802322
069660,KOSEF 200,020560,91.0,1360450,0.05999999865889549
069660,KOSEF 200,004990,41.0,1367350,0.05999999865889549
069660,KOSEF 200,004490,14.0,1293600,0.05999999865889549
069660,KOSEF 200,004800,15.0,1284000,0.05999999865889549
069660,KOSEF 200,051600,38.0,1280600,0.05999999865889549
069660,KOSEF 200,272210,62.0,1246200,0.05999999865889549
069660,KOSEF 200,073240,315.0,1198575,0.05000000074505806
069660,KOSEF 200,032350,62.0,1171800,0.05000000074505806
069660,KOSEF 200,013890,14.0,1162000,0.05000000074505806
069660,KOSEF 200,003090,33.0,1102200,0.05000000074505806
069660,KOSEF 200,007310,2.0,1148000,0.05000000074505806
069660,KOSEF 200,001740,205.0,1145950,0.05000000074505806
069660,KOSEF 200,069620,8.0,1092000,0.05000000074505806
069660,KOSEF 200,020000,25.0,1052500,0.05000000074505806
069660,KOSEF 200,103140,32.0,1057600,0.05000000074505806
069660,KOSEF 200,192080,15.0,1033500,0.05000000074505806
069660,KOSEF 200,031430,5.0,1030000,0.05000000074505806
069660,KOSEF 200,003520,153.0,994500,0.05000000074505806
069660,KOSEF 200,057050,12.0,974400,0.03999999910593033
069660,KOSEF 200,108670,11.0,959200,0.03999999910593033
069660,KOSEF 200,079160,34.0,919700,0.03999999910593033
069660,KOSEF 200,093370,82.0,873300,0.03999999910593033
069660,KOSEF 200,001680,33.0,871200,0.03999999910593033
069660,KOSEF 200,005440,88.0,864160,0.03999999910593033
069660,KOSEF 200,064960,14.0,844200,0.03999999910593033
069660,KOSEF 200,069260,37.0,819550,0.03999999910593033
069660,KOSEF 200,079550,19.0,828400,0.03999999910593033
069660,KOSEF 200,114090,52.0,824200,0.03999999910593033
069660,KOSEF 200,007570,23.0,816500,0.03999999910593033
069660,KOSEF 200,005300,6.0,813000,0.03999999910593033
069660,KOSEF 200,052690,22.0,688600,0.029999999329447746
069660,KOSEF 200,012630,55.0,682000,0.029999999329447746
069660,KOSEF 200,001060,21.0,634200,0.029999999329447746
069660,KOSEF 200,003230,7.0,634200,0.029999999329447746
069660,KOSEF 200,008350,158.0,605930,0.029999999329447746
069660,KOSEF 200,241590,33.0,612150,0.029999999329447746
069660,KOSEF 200,001800,36.0,597600,0.029999999329447746
069660,KOSEF 200,005180,9.0,569700,0.029999999329447746
069660,KOSEF 200,000070,6.0,549000,0.029999999329447746
069660,KOSEF 200,115390,32.0,488000,0.019999999552965164
069660,KOSEF 200,284740,10.0,424000,0.019999999552965164
069660,KOSEF 200,009410,34.0,418200,0.019999999552965164
069660,KOSEF 200,049770,2.0,386000,0.019999999552965164
069660,KOSEF 200,018250,14.0,345100,0.019999999552965164
069660,KOSEF 200,145990,5.0,285500,0.009999999776482582
069660,KOSEF 200,,0.0,0,3.369999885559082
331910,KOSEF Fn중소형,008110,751.0,7735300,1.4299999475479126
331910,KOSEF Fn중소형,000890,4163.0,6639985,1.25
331910,KOSEF Fn중소형,107590,46.0,6072000,1.2300000190734863
331910,KOSEF Fn중소형,023150,555.0,5283600,1.1299999952316284
331910,KOSEF Fn중소형,079980,512.0,5913600,1.1200000047683716
331910,KOSEF Fn중소형,002030,43.0,5418000,1.1200000047683716
331910,KOSEF Fn중소형,007690,68.0,5610000,1.1100000143051147
331910,KOSEF Fn중소형,002310,102.0,5344800,1.100000023841858
331910,KOSEF Fn중소형,004140,800.0,4928000,1.090000033378601
331910,KOSEF Fn중소형,009470,170.0,5397500,1.0800000429153442
331910,KOSEF Fn중소형,004060,6587.0,5467210,1.0800000429153442
331910,KOSEF Fn중소형,017550,735.0,5328750,1.0700000524520874
331910,KOSEF Fn중소형,001230,292.0,5548000,1.0700000524520874
331910,KOSEF Fn중소형,002020,165.0,5346000,1.059999942779541
331910,KOSEF Fn중소형,009070,810.0,4908600,1.0499999523162842
331910,KOSEF Fn중소형,003650,65.0,5206500,1.0499999523162842
331910,KOSEF Fn중소형,001020,2069.0,5234570,1.0299999713897705
331910,KOSEF Fn중소형,298020,9.0,5148000,1.0299999713897705
331910,KOSEF Fn중소형,002840,23.0,5198000,1.0299999713897705
331910,KOSEF Fn중소형,005850,201.0,5004900,1.0299999713897705
331910,KOSEF Fn중소형,095720,1084.0,5138160,1.0299999713897705
331910,KOSEF Fn중소형,136490,303.0,5211600,1.0299999713897705
331910,KOSEF Fn중소형,014830,74.0,5135600,1.0299999713897705
331910,KOSEF Fn중소형,006340,3402.0,5103000,1.0199999809265137
331910,KOSEF Fn중소형,007310,9.0,5166000,1.0199999809265137
331910,KOSEF Fn중소형,012450,124.0,5009600,1.0199999809265137
331910,KOSEF Fn중소형,268280,28.0,5166000,1.0199999809265137
331910,KOSEF Fn중소형,071970,1190.0,5122950,1.0199999809265137
331910,KOSEF Fn중소형,010820,1973.0,5100205,1.0199999809265137
331910,KOSEF Fn중소형,101060,2378.0,4970020,1.0099999904632568
331910,KOSEF Fn중소형,013870,647.0,5104830,1.0099999904632568
331910,KOSEF Fn중소형,053690,446.0,5151300,1.0099999904632568
331910,KOSEF Fn중소형,011500,318.0,5088000,1.0099999904632568
331910,KOSEF Fn중소형,003200,51.0,5176500,1.0099999904632568
331910,KOSEF Fn중소형,344820,92.0,4903600,1.0099999904632568
331910,KOSEF Fn중소형,009680,392.0,5096000,1.0099999904632568
331910,KOSEF Fn중소형,006890,356.0,4841600,1.0099999904632568
331910,KOSEF Fn중소형,009450,99.0,5138100,1.0099999904632568
331910,KOSEF Fn중소형,023350,587.0,5224300,1.0099999904632568
331910,KOSEF Fn중소형,111770,126.0,5058900,1.0099999904632568
331910,KOSEF Fn중소형,025540,61.0,5117900,1.0
331910,KOSEF Fn중소형,010690,979.0,5022270,1.0
331910,KOSEF Fn중소형,000210,57.0,4856400,1.0
331910,KOSEF Fn중소형,001260,329.0,5000800,1.0
331910,KOSEF Fn중소형,210540,257.0,5140000,0.9900000095367432
331910,KOSEF Fn중소형,002700,2212.0,5010180,0.9900000095367432
331910,KOSEF Fn중소형,004370,17.0,5023500,0.9900000095367432
331910,KOSEF Fn중소형,055490,92.0,5106000,0.9900000095367432
331910,KOSEF Fn중소형,093240,965.0,4853950,0.9900000095367432
331910,KOSEF Fn중소형,244920,524.0,5119480,0.9900000095367432
331910,KOSEF Fn중소형,057050,62.0,5034400,0.9900000095367432
331910,KOSEF Fn중소형,000070,54.0,4941000,0.9900000095367432
331910,KOSEF Fn중소형,025000,75.0,4980000,0.9900000095367432
331910,KOSEF Fn중소형,005750,674.0,4893240,0.9800000190734863
331910,KOSEF Fn중소형,000970,529.0,4930280,0.9800000190734863
331910,KOSEF Fn중소형,069260,220.0,4873000,0.9800000190734863
331910,KOSEF Fn중소형,079430,265.0,4862750,0.9800000190734863
331910,KOSEF Fn중소형,004690,62.0,4966200,0.9800000190734863
331910,KOSEF Fn중소형,307950,41.0,5002000,0.9800000190734863
331910,KOSEF Fn중소형,281820,160.0,4960000,0.9800000190734863
331910,KOSEF Fn중소형,005610,67.0,4991500,0.9800000190734863
331910,KOSEF Fn중소형,034300,101.0,4898500,0.9700000286102295
331910,KOSEF Fn중소형,004560,303.0,4969200,0.9700000286102295
331910,KOSEF Fn중소형,006040,19.0,4902000,0.9700000286102295
331910,KOSEF Fn중소형,161000,413.0,5017950,0.9700000286102295
331910,KOSEF Fn중소형,010420,2322.0,4887810,0.9700000286102295
331910,KOSEF Fn중소형,002170,64.0,4953600,0.9700000286102295
331910,KOSEF Fn중소형,004250,1095.0,4818000,0.9700000286102295
331910,KOSEF Fn중소형,014440,1121.0,4909980,0.9700000286102295
331910,KOSEF Fn중소형,023000,1298.0,4912930,0.9700000286102295
331910,KOSEF Fn중소형,009970,108.0,4897800,0.9700000286102295
331910,KOSEF Fn중소형,317400,440.0,4862000,0.9599999785423279
331910,KOSEF Fn중소형,120110,79.0,4898000,0.9599999785423279
331910,KOSEF Fn중소형,017960,399.0,4847850,0.9599999785423279
331910,KOSEF Fn중소형,007340,161.0,4878300,0.9599999785423279
331910,KOSEF Fn중소형,004540,649.0,4861010,0.9599999785423279
331910,KOSEF Fn중소형,007280,2014.0,4712760,0.9599999785423279
331910,KOSEF Fn중소형,183190,44.0,4796000,0.949999988079071
331910,KOSEF Fn중소형,010120,80.0,4880000,0.949999988079071
331910,KOSEF Fn중소형,214320,80.0,4856000,0.949999988079071
331910,KOSEF Fn중소형,015890,674.0,4893240,0.949999988079071
331910,KOSEF Fn중소형,103140,146.0,4825300,0.949999988079071
331910,KOSEF Fn중소형,241590,264.0,4897200,0.949999988079071
331910,KOSEF Fn중소형,129260,1064.0,4772040,0.949999988079071
331910,KOSEF Fn중소형,001340,922.0,4831280,0.949999988079071
331910,KOSEF Fn중소형,006060,581.0,4833920,0.9399999976158142
331910,KOSEF Fn중소형,004430,254.0,4851400,0.9399999976158142
331910,KOSEF Fn중소형,011700,2026.0,4700320,0.9399999976158142
331910,KOSEF Fn중소형,013580,138.0,4588500,0.9399999976158142
331910,KOSEF Fn중소형,272210,235.0,4723500,0.9399999976158142
331910,KOSEF Fn중소형,000860,161.0,4830000,0.9399999976158142
331910,KOSEF Fn중소형,155660,802.0,4795960,0.9399999976158142
331910,KOSEF Fn중소형,008260,1217.0,4782810,0.9300000071525574
331910,KOSEF Fn중소형,300720,31.0,4603500,0.9300000071525574
331910,KOSEF Fn중소형,092440,884.0,4649840,0.9200000166893005
331910,KOSEF Fn중소형,002780,1647.0,4759830,0.8999999761581421
331910,KOSEF Fn중소형,002240,186.0,4668600,0.8999999761581421
331910,KOSEF Fn중소형,000500,177.0,4619700,0.8999999761581421
331910,KOSEF Fn중소형,005010,378.0,4536000,0.8999999761581421
331910,KOSEF Fn중소형,,0.0,0,0.7200000286102295
100910,KOSEF KRX100,005930,6526.0,548184000,26.149999618530273
100910,KOSEF KRX100,000660,1074.0,149823000,7.050000190734863
100910,KOSEF KRX100,035420,242.0,94017000,4.550000190734863
100910,KOSEF KRX100,051910,88.0,76384000,3.759999990463257
100910,KOSEF KRX100,006400,99.0,68310000,3.2899999618530273
100910,KOSEF KRX100,068270,203.0,64148000,3.069999933242798
100910,KOSEF KRX100,005380,270.0,62100000,3.0199999809265137
100910,KOSEF KRX100,005490,132.0,43164000,2.0999999046325684
100910,KOSEF KRX100,000270,482.0,41211000,1.9900000095367432
100910,KOSEF KRX100,012330,124.0,37386000,1.8600000143051147
100910,KOSEF KRX100,105560,677.0,36219500,1.7200000286102295
100910,KOSEF KRX100,066570,207.0,32602500,1.600000023841858
100910,KOSEF KRX100,036570,36.0,32904000,1.5800000429153442
100910,KOSEF KRX100,055550,782.0,29129500,1.3899999856948853
100910,KOSEF KRX100,017670,98.0,29400000,1.3700000047683716
100910,KOSEF KRX100,051900,18.0,28134000,1.350000023841858
100910,KOSEF KRX100,096770,99.0,27423000,1.309999942779541
100910,KOSEF KRX100,028260,190.0,25745000,1.2599999904632568
100910,KOSEF KRX100,091990,183.0,24869700,1.190000057220459
100910,KOSEF KRX100,207940,28.0,21952000,1.059999942779541
100910,KOSEF KRX100,086790,518.0,21367500,1.0199999809265137
100910,KOSEF KRX100,009150,106.0,20299000,0.9599999785423279
100910,KOSEF KRX100,034730,66.0,19767000,0.9300000071525574
100910,KOSEF KRX100,251270,123.0,17035500,0.8399999737739563
100910,KOSEF KRX100,003550,172.0,16494800,0.8299999833106995
100910,KOSEF KRX100,033780,200.0,16460000,0.7900000214576721
100910,KOSEF KRX100,090430,59.0,15812000,0.7599999904632568
100910,KOSEF KRX100,015760,603.0,14411700,0.6899999976158142
100910,KOSEF KRX100,032830,161.0,12348700,0.6100000143051147
100910,KOSEF KRX100,018260,64.0,12128000,0.5799999833106995
100910,KOSEF KRX100,009540,90.0,11970000,0.5699999928474426
100910,KOSEF KRX100,030200,415.0,11661500,0.5600000023841858
100910,KOSEF KRX100,009830,231.0,11168850,0.5600000023841858
100910,KOSEF KRX100,000810,60.0,11430000,0.550000011920929
100910,KOSEF KRX100,034220,432.0,10648800,0.5099999904632568
100910,KOSEF KRX100,316140,1024.0,10598400,0.5099999904632568
100910,KOSEF KRX100,018880,511.0,9146900,0.4399999976158142
100910,KOSEF KRX100,011170,31.0,8959000,0.4300000071525574
100910,KOSEF KRX100,003670,52.0,8658000,0.41999998688697815
100910,KOSEF KRX100,011780,34.0,8330000,0.41999998688697815
100910,KOSEF KRX100,071050,78.0,8385000,0.38999998569488525
100910,KOSEF KRX100,004020,161.0,7840700,0.3799999952316284
